Feature,Importance
ROI96_ROI132,6.684204294934197e-05
ROI130_ROI135,6.68373480367869e-05
ROI82_ROI87,6.68348557978794e-05
ROI33_ROI185,6.682980226781027e-05
ROI66_ROI119,6.682656778604664e-05
ROI10_ROI116,6.682048927954924e-05
ROI10_ROI62,6.68161254604612e-05
ROI68_ROI91,6.681424557643384e-05
ROI76_ROI91,6.679605384477772e-05
ROI60_ROI69,6.679179315298118e-05
ROI106_ROI161,6.677640163853882e-05
ROI14_ROI62,6.677631431935886e-05
ROI6_ROI76,6.676515314514839e-05
ROI114_ROI190,6.675996422160877e-05
ROI74_ROI169,6.675689807294909e-05
ROI54_ROI60,6.675316469521165e-05
ROI106_ROI133,6.675094439474037e-05
ROI27_ROI187,6.672810402311311e-05
ROI128_ROI172,6.671983995989973e-05
ROI32_ROI106,6.671471319015915e-05
ROI10_ROI82,6.671291108836497e-05
ROI62_ROI63,6.670448674529201e-05
ROI29_ROI181,6.669196830804635e-05
ROI25_ROI68,6.668864879993573e-05
ROI64_ROI179,6.668652139424766e-05
ROI19_ROI88,6.665368820210716e-05
ROI52_ROI148,6.665278772534945e-05
ROI4_ROI65,6.663097009112375e-05
ROI3_ROI77,6.662431316805393e-05
ROI16_ROI46,6.662299066266552e-05
ROI5_ROI15,6.661842143603866e-05
ROI28_ROI48,6.660799153762677e-05
ROI76_ROI144,6.660629048935595e-05
ROI54_ROI172,6.658999305693223e-05
ROI146_ROI170,6.65858278627254e-05
ROI19_ROI27,6.658487942880917e-05
ROI9_ROI10,6.658225300297355e-05
ROI117_ROI156,6.658170437186013e-05
ROI52_ROI150,6.6578101197248e-05
ROI85_ROI176,6.65739400607488e-05
ROI20_ROI179,6.65655490462012e-05
ROI42_ROI73,6.654927812902715e-05
ROI17_ROI95,6.654454991242855e-05
ROI27_ROI40,6.653460609311567e-05
ROI19_ROI106,6.652974495668573e-05
ROI90_ROI179,6.651954759837595e-05
ROI87_ROI120,6.651725795927754e-05
ROI69_ROI184,6.6507873095587e-05
ROI114_ROI119,6.650216406313463e-05
ROI49_ROI175,6.648396490169707e-05
ROI65_ROI120,6.648334537852193e-05
ROI45_ROI156,6.647999128544426e-05
ROI85_ROI154,6.646519881347249e-05
ROI139_ROI144,6.646192872879897e-05
ROI169_ROI173,6.646137034007088e-05
ROI66_ROI179,6.645865643600057e-05
ROI35_ROI146,6.643331373451102e-05
ROI110_ROI197,6.642826507588676e-05
ROI24_ROI44,6.642089759082148e-05
ROI30_ROI121,6.642010049960132e-05
ROI80_ROI170,6.640235702056713e-05
ROI21_ROI160,6.639452800625173e-05
ROI51_ROI115,6.639108691292557e-05
ROI86_ROI184,6.638878227823273e-05
ROI83_ROI107,6.637743844414684e-05
ROI142_ROI162,6.63753421530429e-05
ROI15_ROI161,6.633215660650115e-05
ROI73_ROI100,6.63263199579833e-05
ROI103_ROI150,6.631994402548998e-05
ROI50_ROI66,6.631245975794902e-05
ROI13_ROI67,6.628877689981511e-05
ROI76_ROI120,6.628323961391226e-05
ROI54_ROI57,6.626609049146522e-05
ROI72_ROI104,6.626248788701922e-05
ROI184_ROI187,6.625744485855364e-05
ROI131_ROI135,6.625448649220228e-05
ROI41_ROI189,6.625317455833749e-05
ROI156_ROI178,6.625213677453139e-05
ROI4_ROI21,6.623648607113338e-05
ROI52_ROI161,6.622735798369903e-05
ROI98_ROI181,6.622348655615837e-05
ROI59_ROI85,6.622314136499215e-05
ROI16_ROI197,6.621678636048127e-05
ROI24_ROI81,6.621388840014723e-05
ROI156_ROI188,6.619650438151212e-05
ROI30_ROI40,6.618862725528097e-05
ROI55_ROI63,6.616716867489564e-05
ROI6_ROI186,6.616379673184772e-05
ROI2_ROI173,6.61574016580278e-05
ROI86_ROI197,6.614829965045257e-05
ROI104_ROI142,6.614413653091206e-05
ROI53_ROI194,6.614027137079115e-05
ROI13_ROI140,6.613985630038143e-05
ROI70_ROI151,6.61250194786604e-05
ROI56_ROI193,6.611075790703686e-05
ROI34_ROI195,6.608955747659135e-05
ROI31_ROI90,6.608155429024637e-05
ROI22_ROI43,6.606854620648647e-05
ROI67_ROI85,6.605276378464237e-05
ROI28_ROI149,6.604893324293378e-05
ROI78_ROI96,6.604649183459811e-05
ROI7_ROI186,6.604148428513027e-05
ROI60_ROI179,6.603494895393825e-05
ROI141_ROI185,6.603032052825459e-05
ROI39_ROI195,6.603031414532492e-05
ROI89_ROI156,6.601526312550132e-05
ROI148_ROI174,6.60091638624641e-05
ROI91_ROI145,6.60053270496931e-05
ROI20_ROI189,6.600323970662645e-05
ROI144_ROI184,6.599627341413417e-05
ROI120_ROI181,6.599267174322561e-05
ROI60_ROI152,6.598512820990371e-05
ROI80_ROI81,6.596069161167671e-05
ROI77_ROI163,6.595801583484839e-05
ROI66_ROI92,6.594217480510073e-05
ROI36_ROI174,6.594070544288042e-05
ROI13_ROI141,6.593925415058718e-05
ROI63_ROI85,6.593671026307145e-05
ROI48_ROI96,6.593109426221041e-05
ROI85_ROI104,6.59152773316585e-05
ROI73_ROI185,6.590241762238453e-05
ROI17_ROI48,6.589846880168138e-05
ROI89_ROI186,6.589049003260508e-05
ROI90_ROI128,6.58698271560675e-05
ROI68_ROI167,6.586741063304375e-05
ROI105_ROI196,6.585654512811492e-05
ROI6_ROI154,6.585410594012025e-05
ROI11_ROI100,6.583680295071766e-05
ROI47_ROI108,6.582595511921332e-05
ROI31_ROI74,6.579837020494459e-05
ROI193_ROI196,6.578495325247153e-05
ROI152_ROI154,6.57834903477406e-05
ROI9_ROI181,6.576227718640051e-05
ROI51_ROI173,6.576052589521628e-05
ROI40_ROI93,6.575310038572018e-05
ROI101_ROI130,6.575017898456576e-05
ROI37_ROI77,6.574812296830898e-05
ROI59_ROI88,6.57371556444977e-05
ROI23_ROI177,6.572769164125825e-05
ROI10_ROI58,6.572556244149367e-05
ROI47_ROI109,6.571075362947884e-05
ROI98_ROI135,6.570233825154253e-05
ROI129_ROI151,6.570061137760968e-05
ROI55_ROI196,6.567758108712041e-05
ROI19_ROI100,6.567683391289939e-05
ROI10_ROI71,6.56701459521787e-05
ROI34_ROI190,6.56283645162439e-05
ROI83_ROI119,6.55973954139086e-05
ROI63_ROI155,6.559485029467688e-05
ROI114_ROI165,6.559453827146772e-05
ROI188_ROI193,6.558590672984605e-05
ROI64_ROI122,6.558519891863374e-05
ROI91_ROI171,6.55817301093151e-05
ROI83_ROI190,6.555303000391506e-05
ROI147_ROI181,6.55511696593428e-05
ROI84_ROI190,6.553256296784343e-05
ROI90_ROI190,6.553254144224156e-05
ROI80_ROI155,6.552491121016482e-05
ROI34_ROI188,6.552343590448414e-05
ROI88_ROI187,6.551080539486411e-05
ROI68_ROI127,6.549111171708769e-05
ROI64_ROI79,6.548896955548243e-05
ROI4_ROI58,6.54818650853091e-05
ROI166_ROI172,6.547456033874379e-05
ROI13_ROI73,6.546572546448296e-05
ROI81_ROI138,6.546241611687877e-05
ROI2_ROI65,6.545302471981029e-05
ROI79_ROI188,6.545290037113149e-05
ROI103_ROI152,6.544638992190707e-05
ROI23_ROI60,6.54456246876397e-05
ROI105_ROI127,6.544173666147263e-05
ROI17_ROI184,6.543439045202385e-05
ROI124_ROI180,6.543396207469577e-05
ROI63_ROI122,6.543271464692063e-05
ROI52_ROI118,6.542622168823456e-05
ROI151_ROI191,6.5419186173407e-05
ROI8_ROI40,6.539807619077796e-05
ROI22_ROI25,6.539094482303175e-05
ROI23_ROI56,6.53674661086141e-05
ROI53_ROI183,6.53490186017294e-05
ROI87_ROI143,6.534835779838716e-05
ROI8_ROI34,6.534808219862365e-05
ROI127_ROI128,6.53413848213968e-05
ROI166_ROI191,6.533974481989796e-05
ROI78_ROI177,6.532114786902408e-05
ROI3_ROI127,6.531857244466322e-05
ROI93_ROI170,6.531759285778496e-05
ROI95_ROI129,6.531534665542902e-05
ROI79_ROI115,6.530595006526252e-05
ROI25_ROI151,6.528518608233102e-05
ROI45_ROI63,6.527188016218026e-05
ROI23_ROI179,6.527142174869058e-05
ROI54_ROI185,6.526822611740936e-05
ROI44_ROI78,6.524949837196372e-05
ROI13_ROI46,6.523871983485725e-05
ROI152_ROI168,6.523292970803635e-05
ROI134_ROI151,6.52240274475701e-05
ROI165_ROI180,6.522335407661277e-05
ROI56_ROI100,6.522091345218213e-05
ROI0_ROI199,6.522035348256967e-05
ROI90_ROI189,6.521910362859621e-05
ROI83_ROI160,6.520822577783807e-05
ROI37_ROI45,6.519412947234035e-05
ROI16_ROI61,6.517104483490776e-05
ROI89_ROI199,6.516423600609856e-05
ROI20_ROI93,6.515687002490147e-05
ROI33_ROI159,6.51534053576816e-05
ROI30_ROI72,6.51307920990472e-05
ROI40_ROI180,6.510759899150569e-05
ROI158_ROI188,6.510269494162488e-05
ROI26_ROI100,6.509844483932012e-05
ROI151_ROI194,6.509783114937493e-05
ROI62_ROI124,6.509764076228032e-05
ROI101_ROI103,6.507908347899765e-05
ROI62_ROI76,6.50785737682168e-05
ROI105_ROI159,6.507463805078256e-05
ROI102_ROI148,6.507435539059447e-05
ROI73_ROI173,6.506959082678266e-05
ROI13_ROI16,6.506332295995657e-05
ROI121_ROI198,6.506024919047788e-05
ROI7_ROI189,6.505878727439106e-05
ROI69_ROI118,6.505396093799159e-05
ROI9_ROI83,6.50372182614062e-05
ROI53_ROI91,6.503191700884838e-05
ROI7_ROI72,6.503131230337882e-05
ROI33_ROI163,6.502451454048573e-05
ROI16_ROI151,6.502279240734321e-05
ROI129_ROI162,6.501299157904836e-05
ROI23_ROI167,6.500144001289767e-05
ROI147_ROI182,6.49984979037708e-05
ROI124_ROI157,6.499752228028774e-05
ROI36_ROI57,6.49895224434133e-05
ROI138_ROI169,6.498792596457535e-05
ROI52_ROI54,6.498356319919277e-05
ROI182_ROI185,6.498293814152588e-05
ROI48_ROI111,6.498142990774217e-05
ROI9_ROI58,6.497085715683048e-05
ROI41_ROI78,6.49630900781816e-05
ROI77_ROI103,6.495515324961786e-05
ROI52_ROI157,6.49268399945346e-05
ROI127_ROI175,6.492020706765593e-05
ROI63_ROI165,6.491744180251752e-05
ROI141_ROI168,6.491299750803425e-05
ROI2_ROI115,6.490762742434019e-05
ROI119_ROI154,6.489821561243019e-05
ROI121_ROI191,6.487083609653602e-05
ROI38_ROI153,6.486982188101822e-05
ROI26_ROI88,6.48578269013556e-05
ROI41_ROI56,6.484776863659763e-05
ROI12_ROI130,6.484307244635457e-05
ROI98_ROI195,6.482925956361499e-05
ROI102_ROI122,6.482337536659077e-05
ROI74_ROI77,6.482102463903455e-05
ROI62_ROI198,6.48200328282651e-05
ROI95_ROI187,6.481928611214564e-05
ROI54_ROI84,6.48081853321331e-05
ROI19_ROI123,6.480687111672407e-05
ROI183_ROI184,6.480413338112248e-05
ROI16_ROI178,6.480397354850328e-05
ROI40_ROI99,6.480389669711636e-05
ROI130_ROI159,6.478589676761585e-05
ROI121_ROI129,6.478074899847941e-05
ROI48_ROI58,6.477864969598837e-05
ROI138_ROI185,6.476951679425807e-05
ROI127_ROI179,6.476658404222492e-05
ROI128_ROI130,6.475751025358525e-05
ROI17_ROI124,6.475124024682665e-05
ROI82_ROI150,6.475012185602625e-05
ROI59_ROI133,6.475001758455335e-05
ROI25_ROI153,6.474812561036512e-05
ROI27_ROI188,6.474500387274737e-05
ROI123_ROI147,6.472351640427967e-05
ROI54_ROI116,6.471314690985279e-05
ROI35_ROI56,6.469469654593026e-05
ROI13_ROI42,6.469429799485648e-05
ROI63_ROI88,6.46892907750194e-05
ROI14_ROI142,6.468856517132387e-05
ROI29_ROI167,6.468091137180015e-05
ROI82_ROI161,6.467097413147061e-05
ROI106_ROI195,6.466947516901518e-05
ROI11_ROI70,6.466941732783516e-05
ROI25_ROI109,6.466871010329267e-05
ROI117_ROI161,6.465776088145437e-05
ROI73_ROI78,6.465085155823976e-05
ROI4_ROI86,6.463756782061655e-05
ROI19_ROI142,6.463285575164947e-05
ROI122_ROI189,6.460654655487356e-05
ROI122_ROI159,6.459702633484766e-05
ROI143_ROI196,6.459124361685417e-05
ROI179_ROI181,6.458640524595566e-05
ROI119_ROI185,6.455401855126586e-05
ROI105_ROI189,6.45539919112187e-05
ROI37_ROI79,6.455147573734996e-05
ROI82_ROI113,6.454999633495747e-05
ROI81_ROI111,6.45388882508002e-05
ROI58_ROI67,6.453123599235766e-05
ROI135_ROI198,6.452954150914971e-05
ROI105_ROI155,6.451726127150942e-05
ROI22_ROI117,6.450815214736086e-05
ROI6_ROI97,6.450515656243413e-05
ROI110_ROI121,6.447980732994597e-05
ROI17_ROI132,6.446808342396723e-05
ROI160_ROI191,6.445478499216962e-05
ROI127_ROI160,6.444813055439083e-05
ROI109_ROI156,6.444481484224066e-05
ROI78_ROI80,6.444368999453923e-05
ROI117_ROI159,6.443556063578853e-05
ROI108_ROI128,6.443426009463524e-05
ROI92_ROI129,6.442807935980262e-05
ROI19_ROI181,6.44256097102842e-05
ROI102_ROI199,6.442480687547311e-05
ROI79_ROI116,6.442259078630112e-05
ROI99_ROI174,6.441103934208732e-05
ROI10_ROI67,6.440375116219332e-05
ROI63_ROI117,6.440029923750196e-05
ROI71_ROI140,6.43900895899105e-05
ROI142_ROI147,6.43877577790136e-05
ROI113_ROI177,6.438145755496589e-05
ROI37_ROI131,6.437638151836179e-05
ROI48_ROI170,6.437525237160451e-05
ROI34_ROI133,6.436620852457722e-05
ROI111_ROI177,6.436502016736212e-05
ROI125_ROI135,6.434785748705715e-05
ROI116_ROI162,6.43473581370554e-05
ROI42_ROI50,6.43378061364279e-05
ROI38_ROI60,6.433689116420932e-05
ROI75_ROI135,6.433034899116225e-05
ROI47_ROI73,6.43289513912744e-05
ROI2_ROI144,6.43206989238072e-05
ROI115_ROI177,6.431759532724582e-05
ROI164_ROI165,6.431013929991584e-05
ROI64_ROI193,6.428511128670296e-05
ROI16_ROI42,6.428382951664333e-05
ROI53_ROI97,6.42727348659122e-05
ROI26_ROI147,6.42711039169077e-05
ROI26_ROI188,6.426799049452651e-05
ROI35_ROI137,6.426240231392283e-05
ROI77_ROI141,6.425666768171497e-05
ROI132_ROI178,6.424822306170921e-05
ROI138_ROI186,6.424583907644388e-05
ROI62_ROI73,6.42338448395086e-05
ROI2_ROI14,6.422572307351537e-05
ROI89_ROI138,6.421787573877243e-05
ROI44_ROI109,6.421263896140278e-05
ROI97_ROI170,6.41916188544081e-05
ROI181_ROI197,6.418305508919738e-05
ROI169_ROI190,6.417647988883095e-05
ROI43_ROI118,6.41703230707452e-05
ROI78_ROI81,6.416560852561573e-05
ROI64_ROI197,6.416188357309141e-05
ROI2_ROI120,6.415075333601708e-05
ROI20_ROI44,6.414957186420205e-05
ROI53_ROI81,6.414749224778711e-05
ROI3_ROI175,6.414502140471303e-05
ROI22_ROI42,6.414451937869701e-05
ROI6_ROI37,6.414087299247156e-05
ROI128_ROI173,6.413764995902936e-05
ROI34_ROI197,6.413745890717374e-05
ROI47_ROI152,6.412182739602794e-05
ROI41_ROI196,6.412111387269585e-05
ROI33_ROI105,6.412030704369955e-05
ROI62_ROI97,6.410976666717425e-05
ROI141_ROI181,6.409949658081283e-05
ROI116_ROI149,6.40860826620018e-05
ROI36_ROI193,6.408071841337298e-05
ROI23_ROI127,6.406541204731671e-05
ROI98_ROI121,6.405099043928533e-05
ROI71_ROI146,6.404966945627676e-05
ROI104_ROI109,6.402028077827137e-05
ROI51_ROI155,6.399205923785036e-05
ROI70_ROI83,6.398808692236203e-05
ROI56_ROI111,6.398651253863173e-05
ROI1_ROI191,6.398484198903873e-05
ROI94_ROI98,6.398295701479503e-05
ROI16_ROI188,6.39445972616437e-05
ROI27_ROI51,6.39398465630909e-05
ROI90_ROI115,6.393362416889356e-05
ROI9_ROI132,6.393144384355144e-05
ROI82_ROI121,6.392900949212761e-05
ROI145_ROI168,6.392315308762534e-05
ROI27_ROI190,6.39050491775088e-05
ROI82_ROI106,6.389318837956007e-05
ROI49_ROI147,6.38913374062041e-05
ROI3_ROI16,6.388965663104764e-05
ROI19_ROI28,6.387437796439254e-05
ROI146_ROI176,6.387042739577346e-05
ROI1_ROI188,6.386850651886969e-05
ROI14_ROI75,6.38682164131288e-05
ROI145_ROI178,6.38670675784878e-05
ROI76_ROI80,6.386630708708586e-05
ROI59_ROI128,6.386295124392118e-05
ROI133_ROI168,6.385031133649927e-05
ROI10_ROI153,6.38470892929445e-05
ROI107_ROI166,6.384628840866049e-05
ROI131_ROI170,6.384259465719056e-05
ROI167_ROI184,6.382744996214138e-05
ROI113_ROI191,6.382633080416197e-05
ROI23_ROI153,6.382266635548651e-05
ROI0_ROI56,6.381048833110445e-05
ROI105_ROI144,6.380823462540084e-05
ROI81_ROI166,6.379112217836902e-05
ROI58_ROI198,6.37820305899256e-05
ROI49_ROI189,6.378174572895782e-05
ROI83_ROI131,6.376693945188662e-05
ROI153_ROI194,6.375828062987267e-05
ROI3_ROI155,6.375571969390441e-05
ROI78_ROI144,6.375444822693246e-05
ROI89_ROI92,6.375255697453543e-05
ROI73_ROI113,6.375109495565753e-05
ROI31_ROI86,6.375108877665518e-05
ROI139_ROI148,6.375074804797045e-05
ROI79_ROI111,6.37203861654381e-05
ROI123_ROI192,6.371256118810861e-05
ROI60_ROI106,6.370944390133305e-05
ROI31_ROI154,6.370157585744511e-05
ROI136_ROI152,6.370094737702507e-05
ROI68_ROI69,6.36773772547193e-05
ROI76_ROI132,6.367169401925268e-05
ROI71_ROI78,6.366618033186366e-05
ROI99_ROI101,6.366184997640443e-05
ROI80_ROI173,6.3653443940234e-05
ROI105_ROI192,6.36508400082805e-05
ROI102_ROI114,6.364101543202104e-05
ROI69_ROI100,6.3640628342058e-05
ROI61_ROI162,6.363375846467809e-05
ROI61_ROI112,6.363360817475069e-05
ROI122_ROI184,6.363350390107719e-05
ROI98_ROI113,6.363267708964401e-05
ROI124_ROI175,6.362815774960996e-05
ROI142_ROI160,6.362248310750354e-05
ROI125_ROI164,6.362016394151934e-05
ROI2_ROI40,6.361263033865862e-05
ROI113_ROI128,6.360830218992e-05
ROI14_ROI191,6.360088100562316e-05
ROI148_ROI188,6.357338784367837e-05
ROI98_ROI111,6.356931217208457e-05
ROI194_ROI197,6.356406407566428e-05
ROI30_ROI128,6.356025178577233e-05
ROI36_ROI108,6.35583281571443e-05
ROI45_ROI55,6.355490960375735e-05
ROI42_ROI82,6.354647178589753e-05
ROI97_ROI113,6.352738038636469e-05
ROI8_ROI104,6.352715061399573e-05
ROI74_ROI195,6.352197322552255e-05
ROI39_ROI76,6.351766207621939e-05
ROI32_ROI142,6.351527988904456e-05
ROI58_ROI197,6.350715646892353e-05
ROI105_ROI174,6.349953006192626e-05
ROI21_ROI44,6.347768473781708e-05
ROI105_ROI116,6.347083852497054e-05
ROI101_ROI179,6.346468944526803e-05
ROI123_ROI140,6.346403673432838e-05
ROI89_ROI100,6.345998266103543e-05
ROI67_ROI197,6.345846173217395e-05
ROI46_ROI198,6.344019344650097e-05
ROI41_ROI71,6.344013593128575e-05
ROI5_ROI110,6.343350747524241e-05
ROI16_ROI55,6.342073048835486e-05
ROI27_ROI93,6.341831657570114e-05
ROI12_ROI40,6.33984834975466e-05
ROI131_ROI163,6.339841801752118e-05
ROI102_ROI195,6.339803879834822e-05
ROI63_ROI145,6.339727670900208e-05
ROI23_ROI125,6.339721802871256e-05
ROI115_ROI151,6.339695451073209e-05
ROI144_ROI191,6.33870848289672e-05
ROI59_ROI144,6.338239166329012e-05
ROI96_ROI127,6.338187588281371e-05
ROI120_ROI138,6.334363370195863e-05
ROI130_ROI161,6.333995093005079e-05
ROI63_ROI129,6.333036960513071e-05
ROI52_ROI175,6.332042187931647e-05
ROI64_ROI102,6.331409078407488e-05
ROI4_ROI6,6.329513368799798e-05
ROI139_ROI161,6.32845650226983e-05
ROI32_ROI35,6.328432038172679e-05
ROI31_ROI67,6.327496984867735e-05
ROI147_ROI196,6.325909399385392e-05
ROI45_ROI171,6.325544889531066e-05
ROI153_ROI178,6.325162678322677e-05
ROI132_ROI138,6.324990135586668e-05
ROI13_ROI70,6.323942112298453e-05
ROI80_ROI102,6.320900506013394e-05
ROI143_ROI158,6.319983777876904e-05
ROI16_ROI45,6.31963049738897e-05
ROI78_ROI145,6.318516150232456e-05
ROI17_ROI74,6.316314609888474e-05
ROI103_ROI195,6.315991736671301e-05
ROI24_ROI113,6.315881110723533e-05
ROI26_ROI128,6.315785900111752e-05
ROI82_ROI140,6.31539051111195e-05
ROI62_ROI104,6.315175378861797e-05
ROI22_ROI68,6.31429932935787e-05
ROI22_ROI100,6.313721953527845e-05
ROI34_ROI49,6.313697738163149e-05
ROI190_ROI197,6.313374275601344e-05
ROI68_ROI87,6.312864484968643e-05
ROI22_ROI138,6.310752991039098e-05
ROI26_ROI118,6.310533791680996e-05
ROI149_ROI179,6.31041205977015e-05
ROI125_ROI179,6.310237508507348e-05
ROI150_ROI172,6.30701898940942e-05
ROI97_ROI172,6.304439942958347e-05
ROI17_ROI193,6.303920818654219e-05
ROI6_ROI183,6.303535395730019e-05
ROI16_ROI169,6.303411893642533e-05
ROI0_ROI26,6.300977503712724e-05
ROI18_ROI23,6.300096521768543e-05
ROI79_ROI133,6.299491061342336e-05
ROI124_ROI166,6.298431718684479e-05
ROI21_ROI196,6.29836159462664e-05
ROI50_ROI64,6.29795829159216e-05
ROI53_ROI69,6.297908603202036e-05
ROI20_ROI140,6.296572350963583e-05
ROI11_ROI155,6.296106178821018e-05
ROI36_ROI160,6.294355483081082e-05
ROI146_ROI157,6.294251528811809e-05
ROI21_ROI129,6.29412769755616e-05
ROI89_ROI185,6.294085943277716e-05
ROI125_ROI173,6.29256769509151e-05
ROI9_ROI189,6.28926111804107e-05
ROI20_ROI149,6.288802253236608e-05
ROI88_ROI189,6.288518054093748e-05
ROI31_ROI35,6.28743226245582e-05
ROI60_ROI160,6.286985534363413e-05
ROI43_ROI191,6.286557365391403e-05
ROI95_ROI156,6.286536615939682e-05
ROI92_ROI116,6.285731132986446e-05
ROI66_ROI172,6.285289249472988e-05
ROI9_ROI81,6.284285504038278e-05
ROI129_ROI160,6.284044394047817e-05
ROI108_ROI151,6.283841540854058e-05
ROI80_ROI167,6.283750379243802e-05
ROI146_ROI189,6.281167884609975e-05
ROI88_ROI103,6.280347568469552e-05
ROI83_ROI198,6.28020974304228e-05
ROI54_ROI78,6.278849166466518e-05
ROI8_ROI24,6.277787535407559e-05
ROI12_ROI107,6.277256790414633e-05
ROI12_ROI122,6.276774111413746e-05
ROI60_ROI95,6.276386615602107e-05
ROI146_ROI183,6.275663465784025e-05
ROI29_ROI34,6.275348791411933e-05
ROI6_ROI54,6.274931598407729e-05
ROI149_ROI178,6.274114894552296e-05
ROI85_ROI137,6.273554375573444e-05
ROI71_ROI164,6.272814642096419e-05
ROI155_ROI168,6.27225971694482e-05
ROI54_ROI173,6.269111347577691e-05
ROI75_ROI89,6.266956939119627e-05
ROI5_ROI27,6.265867951398724e-05
ROI19_ROI129,6.265449998406043e-05
ROI2_ROI135,6.26484654600048e-05
ROI135_ROI139,6.264471326969024e-05
ROI69_ROI123,6.26435190113999e-05
ROI20_ROI43,6.26318487833478e-05
ROI100_ROI147,6.263119443046912e-05
ROI53_ROI76,6.261982039817067e-05
ROI59_ROI182,6.261034806335431e-05
ROI93_ROI130,6.260751905923981e-05
ROI52_ROI187,6.260595743719111e-05
ROI135_ROI189,6.260332058218058e-05
ROI110_ROI199,6.260033693269744e-05
ROI12_ROI63,6.259959838874494e-05
ROI57_ROI146,6.259476764024142e-05
ROI154_ROI194,6.259272095085219e-05
ROI58_ROI196,6.257644411825447e-05
ROI167_ROI179,6.25738477653365e-05
ROI19_ROI197,6.256500959429223e-05
ROI102_ROI165,6.254972129186493e-05
ROI79_ROI166,6.254903376621401e-05
ROI111_ROI172,6.254761093845627e-05
ROI77_ROI84,6.254730545482254e-05
ROI61_ROI140,6.254524773387622e-05
ROI130_ROI155,6.254398668084198e-05
ROI37_ROI57,6.25432292746805e-05
ROI52_ROI61,6.253771442417297e-05
ROI84_ROI183,6.253554199402218e-05
ROI126_ROI155,6.251196057621918e-05
ROI19_ROI65,6.251137866222527e-05
ROI97_ROI122,6.251071705329068e-05
ROI12_ROI189,6.251040062777588e-05
ROI99_ROI189,6.250963634494093e-05
ROI4_ROI19,6.249111940494656e-05
ROI111_ROI199,6.249093586976524e-05
ROI82_ROI120,6.247665533355084e-05
ROI133_ROI187,6.24738466343897e-05
ROI149_ROI167,6.24681754526758e-05
ROI165_ROI197,6.246363150450738e-05
ROI157_ROI162,6.246016384123677e-05
ROI145_ROI193,6.244900049248036e-05
ROI24_ROI166,6.244394013936633e-05
ROI93_ROI160,6.243123659197323e-05
ROI0_ROI167,6.241125509334736e-05
ROI139_ROI147,6.241036522847039e-05
ROI173_ROI189,6.240080998373977e-05
ROI17_ROI70,6.240068456468068e-05
ROI140_ROI177,6.239883108833133e-05
ROI52_ROI195,6.239250689020243e-05
ROI16_ROI93,6.239171878619229e-05
ROI62_ROI120,6.237605777000337e-05
ROI63_ROI119,6.237430313428286e-05
ROI3_ROI30,6.236417209929743e-05
ROI75_ROI172,6.236058406271797e-05
ROI118_ROI164,6.235742371579196e-05
ROI137_ROI176,6.235660427475039e-05
ROI78_ROI90,6.235500206575601e-05
ROI106_ROI172,6.235374994581209e-05
ROI3_ROI27,6.234686114028041e-05
ROI8_ROI81,6.234571071974162e-05
ROI18_ROI114,6.233960044689894e-05
ROI24_ROI59,6.233856163039273e-05
ROI50_ROI68,6.23313202954823e-05
ROI92_ROI125,6.233053053283222e-05
ROI115_ROI192,6.232979812994072e-05
ROI91_ROI120,6.232483485374075e-05
ROI107_ROI146,6.232284545174135e-05
ROI79_ROI163,6.230657770517686e-05
ROI33_ROI120,6.23063852765934e-05
ROI117_ROI188,6.229526223623881e-05
ROI48_ROI159,6.227812535702976e-05
ROI168_ROI182,6.227628403009069e-05
ROI86_ROI141,6.224752824127829e-05
ROI48_ROI55,6.221616151279754e-05
ROI146_ROI154,6.22094365300657e-05
ROI32_ROI77,6.220909234639465e-05
ROI10_ROI191,6.220785117201816e-05
ROI112_ROI158,6.220513689599624e-05
ROI48_ROI132,6.219763232630663e-05
ROI42_ROI64,6.21914860266412e-05
ROI13_ROI114,6.219035006256663e-05
ROI16_ROI30,6.218335243105865e-05
ROI132_ROI177,6.218141416106595e-05
ROI96_ROI196,6.217981696315243e-05
ROI21_ROI143,6.217732516005601e-05
ROI82_ROI105,6.216866257513224e-05
ROI103_ROI158,6.216568607785943e-05
ROI57_ROI117,6.21604598608165e-05
ROI32_ROI37,6.215306142910392e-05
ROI17_ROI77,6.215256472780374e-05
ROI104_ROI125,6.214789526312599e-05
ROI49_ROI63,6.214721019632203e-05
ROI69_ROI157,6.214498769460046e-05
ROI39_ROI52,6.214171975470846e-05
ROI15_ROI24,6.213823011889999e-05
ROI88_ROI173,6.21353380675499e-05
ROI2_ROI105,6.2122443733881e-05
ROI76_ROI161,6.211748445234958e-05
ROI20_ROI119,6.211521504458302e-05
ROI57_ROI98,6.20992518460716e-05
ROI40_ROI161,6.208881572752058e-05
ROI14_ROI50,6.208454481592158e-05
ROI24_ROI197,6.207862304913739e-05
ROI109_ROI129,6.207111170399036e-05
ROI55_ROI171,6.20664083354301e-05
ROI58_ROI185,6.20567406921333e-05
ROI25_ROI181,6.20515569850132e-05
ROI29_ROI179,6.20498041380343e-05
ROI11_ROI140,6.204919933398298e-05
ROI15_ROI100,6.202840477440717e-05
ROI25_ROI82,6.202793244573253e-05
ROI55_ROI99,6.202627450513934e-05
ROI71_ROI132,6.202387447999159e-05
ROI30_ROI117,6.202187446899108e-05
ROI5_ROI121,6.201881910490587e-05
ROI46_ROI95,6.200972751061831e-05
